airwatch,ap,ap_id,ap_mac,apfw,available_bw,avg_mcs,avg_nclients,avg_noise,avg_rssi,avg_snr,avg_util_all,avg_util_non_wifi,avg_util_rx_in_bss,avg_util_rx_other_bss,avg_util_tx,avg_util_unknown_wifi,band,bandwidth,channel,chanutil_intf,client_dl,client_tx_airtime,client_txrx_bw,clientmac,clientname,cloud_rtt,connect_time_sec,device_type,download,dt,dual_band,epoch,error_rate,family,free_bw,hostname,id,idle_time,ip,is_guest,jitter,key_mgmt,last_seen,latency,mac,manufacture,map_id,mcs_drops,mcs_type,model,num_locating_aps,num_locating_aps.1,num_streams,org,os,ping,pq_airuse,pq_dropped,pq_length,pq_max_used,pq_requested,pq_retried,pq_rtsfail,pq_throughput,proto,protocol,psk_id,resultdate,roam_count,rssi,rt,rx_bitrate,rx_bps,rx_bytes,rx_pkts,rx_rate,rx_retries,site,site_id,snr,ssid,sum_active,sum_txpkts,total_aps,total_clients,tput,tput_airtime_rx,tput_airtime_tx,tput_d,tput_d_heuristic,tput_derr,tput_max,tput_max_u,tput_theta0,tput_theta1,tput_theta2,tput_u,tput_uerr,ttl,tx_bitrate,tx_bps,tx_bytes,tx_pkts,tx_power,tx_power_max,tx_rate,tx_retries,upload,uptime,username,vlan_id,wan_dl,wirelink_dl_mbps,wirelink_dl_measure,wirelink_up_mbps,wirelink_up_measure,wlan_id,x,y,wirelink_dl,download_norm
,5c-5b-35-0e-57-a8,00000000-0000-0000-1000-5c5b350e57a8,5c5b350e57a8,apfw-0.3.14845-cersei-76c1,8.172291974,0,7,-90,-51.0,39.0,0.2801703,0.002562174,0.021322774,0.15297560000000002,0.079777315,0.023532385,5,,36,0.17907015899999998,17.31613541,0,0,UNKNOWN,UNKNOWN,264.25,964,UNKNOWN,23.616,UNKNOWN,False,1538117295,0.003170717,,14.396594,CPU-328,60672053de2c,0,172.29.9.18,False,1.4444444440000002,WPA2-PSK/CCMP,1538117278,1.5852784130000002,60672053de2c,Intel Corporate,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,,1,,3,b425e4f2-ad72-11e6-8a23-0242ac110004,Windows 7,6,2072.0,0,576,16.0,1810.0,76.0,21.0,291,n,n,,UNKNOWN,UNKNOWN,-51,UNKNOWN,240.0,240.0,305055598,21790,2400.0,81,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,39,Mist-TAL-staging,1,UNKNOWN,,,0.357919,0.50384673,0.50384673,17.31613541,,57.41032839,287.051642,287.051642,290.7009628,5,-72.82560529999999,130.16702800000002,57.41032839,293,300.0,300.0,286793080,261836,10,15,3000.0,31230,44.244,964,,1,90.0,90.0,,44.72247384,,35f2a6c8-edce-11e6-94a2-0242ac110003,709.9890161,474.4477338,90.0,0.2624
,5c-5b-35-0e-57-a8,00000000-0000-0000-1000-5c5b350e57a8,5c5b350e57a8,apfw-0.2.13527-braavos-f67e,5.28461584,0,12,-90,-57.0,33.0,0.41252744,0.0008296839999999999,0.12698844,0.038884826000000004,0.24525543,0.000569065,5,,56,0.040283575,150.3104377,0,0,UNKNOWN,UNKNOWN,265.625,24577,UNKNOWN,32.961,UNKNOWN,False,1536062716,0.00096308,Mac,11.7494512,AshutoshT-Macs,9801a7b6c591,0,172.29.9.26,False,1.5555555559999998,WPA2-PSK/CCMP,1536062688,0.708733892,9801a7b6c591,Apple,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,,1,,3,b425e4f2-ad72-11e6-8a23-0242ac110004,High Sierra,8,9341.0,0,576,19.0,4126.0,5.0,182.0,36309,ac,ac,,UNKNOWN,0,-57,1536062640,600.0,1045183.0,3913804177,2656886,600.0,209388,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,28,Mist-TAL-staging,1,9778,,,36.540207,0.339725304,0.339725304,150.3104377,,88.48939770000001,442.4469885,442.4469885,451.38628839999996,5,-76.50931691,135.2793939,88.48939770000001,285,600.0,36540207.0,3303386751,2504136,0,8,600.0,89162,44.968,24577,,1,90.0,90.0,,54.66268843,,35f2a6c8-edce-11e6-94a2-0242ac110003,635.3299107,515.8383224,90.0,0.3662333333333333
,5c-5b-35-0e-57-a8,00000000-0000-0000-1000-5c5b350e57a8,5c5b350e57a8,apfw-0.3.14845-cersei-76c1,9.785377017,0,8,-90,-52.0,38.0,0.16925053,0.00158185,0.002233536,0.11951222,0.035710797,0.010212119,5,,36,0.13130618900000002,18.18568039,0,0,UNKNOWN,UNKNOWN,263.0,4992,UNKNOWN,33.034,UNKNOWN,False,1538121367,0.004463918,,16.6149894,CPU-328,60672053de2c,3,172.29.9.18,False,49.0,WPA2-PSK/CCMP,1538121322,0.0,60672053de2c,Intel Corporate,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,,1,,3,b425e4f2-ad72-11e6-8a23-0242ac110004,Windows 7,8,0.0,0,0,0.0,0.0,0.0,0.0,0,n,n,,UNKNOWN,UNKNOWN,-52,UNKNOWN,6.0,6.0,3142303181,76,60.0,352,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,38,Mist-TAL-staging,0,UNKNOWN,,,0.0,0.594674523,0.594674523,18.18568039,,57.06738945,285.3369472,285.3369472,286.4743659,5,-79.62454714,152.7143517,57.06738945,284,270.0,270.0,2178690191,2169873,0,15,2700.0,332882,47.863,4992,,1,90.0,90.0,,44.93503312,,35f2a6c8-edce-11e6-94a2-0242ac110003,709.1602908,471.5522496,90.0,0.36704444444444445
,5c-5b-35-0e-57-a8,00000000-0000-0000-1000-5c5b350e57a8,5c5b350e57a8,apfw-0.2.13527-braavos-f67e,4.75368628,0,11,-90,-58.0,32.0,0.46045098,0.000844418,0.081025094,0.18969634,0.08997202,0.09891309599999999,5,,52,0.289453854,33.81201786,0,0,UNKNOWN,UNKNOWN,274.875,1206,UNKNOWN,37.215,UNKNOWN,False,1535970625,0.015578066000000002,OnePlus,10.7909804,OnePlus_3,c0eefbe33676,0,172.29.9.33,False,104.5555556,WPA2-PSK/CCMP,1535970604,1.413058369,c0eefbe33676,OnePlus Tech (Shenzhen) Ltd,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,3,1,,1,b425e4f2-ad72-11e6-8a23-0242ac110004,,17,0.0,0,0,0.0,0.0,0.0,0.0,0,ac,ac,,UNKNOWN,0,-64,1535970540,6.0,990798.0,613845384,300890,180.0,88625,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,28,Mist-TAL-staging,0,20439,,,0.0,0.305594118,0.305594118,33.81201786,,22.12870986,110.6435493,110.6435493,116.6803107,5,-77.54223044,30.43081607,22.12870986,284,150.0,33728852.0,538664491,314993,0,8,150.0,18587,44.352,1268,,1,90.0,90.0,,45.77522545,,35f2a6c8-edce-11e6-94a2-0242ac110003,774.9188672,397.3189008,90.0,0.41350000000000003
,5c-5b-35-0e-07-44,00000000-0000-0000-1000-5c5b350e0744,5c5b350e0744,apfw-0.3.14845-cersei-76c1,8.963253349,0,6,-90,-57.0,33.0,0.25372034,0.001931003,0.037173542999999996,0.038818154,0.17168137,0.004116275,5,,36,0.044865432000000004,17.71738815,0,0,UNKNOWN,UNKNOWN,327.125,1306,UNKNOWN,9.357000000000001,UNKNOWN,False,1538128238,0.000997824,iPad,14.9255932,Mist-dev-Ipad,e8b2ac7799db,19,172.29.101.120,False,1.6666666669999999,WPA2-PSK-FT/CCMP,1538128193,1.037998936,e8b2ac7799db,Apple,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,Mini 4,1,,2,b425e4f2-ad72-11e6-8a23-0242ac110004,11.2.6,12,0.0,0,0,0.0,0.0,0.0,0.0,0,ac,ac,,UNKNOWN,UNKNOWN,-57,UNKNOWN,24.0,24.0,198655055,15588,240.0,4514,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,33,Mist-TAL-staging,0,UNKNOWN,,,0.0,0.536651694,0.536651694,17.71738815,,71.36122253,356.8061126,356.8061126,360.39266910000003,5,-80.0,172.33254430000002,71.36122253,276,400.0,400.0,192772828,186934,0,10,4000.0,11021,9.252,1368,,1,90.0,90.0,,36.12659904,,35f2a6c8-edce-11e6-94a2-0242ac110003,304.9162088,471.6699579,90.0,0.10396666666666668
,5c-5b-35-2e-1d-10,00000000-0000-0000-1000-5c5b352e1d10,5c5b352e1d10,apfw-0.5.16557-master-7a9c,7.729754757,0,11,-90,-48.0,42.0,0.2930432,0.0015138579999999999,0.100343086,0.04684857,0.14102007,0.0033176029999999997,5,,132,0.05168003,29.72186279,0,0,UNKNOWN clientmac,UNKNOWN clientname,83.0,7421,UNKNOWN device_type,161.526,UNKNOWN dt,False,1549060288,0.002174667,Mac,14.139135999999999,SandeshD-mac,f0189834e9fb,0,10.2.11.35,False,8.777777777999999,WPA2-PSK/CCMP,1549060276,2.633370752,f0189834e9fb,Apple,2e8b48e5-2b94-422f-84c3-1722bf9baad4,0,UNKNOWN mcs_type,,11,11.0,3,9291176a-6e1e-11e5-9cdd-02e208b2d34f,High Sierra,87,3641.0,0,576,13.0,1728.0,51.0,28.0,448,ac,ac,,UNKNOWN resultdate,UNKNOWN roam_count,-48,UNKNOWN rt,600.0,600.0,2109032611,26346,6000.0,60714,40.0,9291ba26-6e1e-11e5-9cdd-02e208b2d34f,42,Rivendell,1,UNKNOWN sum_txpkts,21.0,113.0,0.537026,0.45626112,0.45626112,29.72186279,,97.02746483,485.13732419999997,485.13732419999997,489.4594131,5,-71.6034658,199.214369,97.02746483,287,450.0,450.0,13089882767,4999052,0,8,4500.0,457653,18.697,7421,,1,180.0,180.0,,14.08780089,,85c35eda-b25d-424e-8c5b-6e4f1771d905,992.9995599,1149.250876,180.0,0.8973666666666668
,5c-5b-35-2e-1d-10,00000000-0000-0000-1000-5c5b352e1d10,5c5b352e1d10,apfw-0.5.16557-master-7a9c,8.483473031599999,0,17,-90,-59.0,31.0,0.23876977,0.0025162748,0.024735069,0.12569071,0.08307613,0.0027515958,5,40.0,132,0.1309585806,22.8491172791,0,0,UNKNOWN clientmac,UNKNOWN clientname,78.0,6701,UNKNOWN device_type,128.17600000000002,UNKNOWN dt,False,1549047326,0.0015952282458399998,Mac,15.224604600000001,SandeshD-mac,f0189834e9fb,0,10.2.11.35,False,16.7777777778,WPA2-PSK/CCMP,1549047316,4.75425075292,f0189834e9fb,Apple,2e8b48e5-2b94-422f-84c3-1722bf9baad4,0,UNKNOWN mcs_type,,14,14,3,9291176a-6e1e-11e5-9cdd-02e208b2d34f,High Sierra,10,3053.0,0,576,17.0,1887.0,219.0,36.0,438,ac,ac,,UNKNOWN resultdate,UNKNOWN roam_count,-59,UNKNOWN rt,540.0,540.0,2088979647,29878,5400.0,82604,,9291ba26-6e1e-11e5-9cdd-02e208b2d34f,31,Rivendell,1,UNKNOWN sum_txpkts,21.0,122.0,0.528157,0.451107207,0.451107207,22.8491172791,UNKNOWN tput_d_heuristic,88.0195605608,440.097802804,440.097802804,491.192861751,5,-69.7665459129,178.67816156700002,88.0195605608,289,450.0,450.0,14220848071,5288342,0,8,4500.0,1082267,19.884,6701,,1,180.0,180.0,UNKNOWN wirelink_dl_measure,16.890819309,UNKNOWN wirelink_up_measure,85c35eda-b25d-424e-8c5b-6e4f1771d905,978.000002787,1183.74777266,180.0,0.712088888888889
,5c-5b-35-0e-57-a8,00000000-0000-0000-1000-5c5b350e57a8,5c5b350e57a8,apfw-0.2.13527-braavos-f67e,3.57512512,0,23,-90,-68.0,22.0,0.42463392,0.000923665,0.22115037,0.035829604,0.15428816,0.012442136999999999,5,,56,0.049195406,42.77585946,0,0,UNKNOWN,UNKNOWN,315.5,3194,UNKNOWN,12.88,UNKNOWN,False,1536229394,0.008139437,Mac,11.5073216,sudarshans-mac,f40f242b73e3,0,172.29.9.40,False,19.11111111,WPA2-PSK/CCMP,1536229347,1.260617761,f40f242b73e3,Apple,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,,1,,2,b425e4f2-ad72-11e6-8a23-0242ac110004,Sierra,46,38.0,0,576,6.0,32.0,6.0,2.0,8,ac,ac,,UNKNOWN,0,-68,1536229320,24.0,21674.0,1103711771,761398,24.0,102598,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,18,Mist-TAL-staging,1,259,,,0.010598999999999999,0.22982947199999998,0.22982947199999998,42.77585946,,37.22399838,186.1199919,186.1199919,350.52093030000003,5,-68.62041696,38.49827352,37.22399838,297,243.0,10599.0,1017015349,730590,0,8,243.0,50160,18.985,3194,,1,90.0,90.0,,42.54806339,,35f2a6c8-edce-11e6-94a2-0242ac110003,1053.790429,527.151547,90.0,0.14311111111111113
,5c-5b-35-0e-57-a8,00000000-0000-0000-1000-5c5b350e57a8,5c5b350e57a8,apfw-0.2.13527-braavos-f67e,9.08825463,0,14,-90,-59.0,31.0,0.120838955,0.00046578300000000005,0.008859642,0.05852168,0.046970847999999996,0.006021001999999999,5,,56,0.065008465,248.16662960000002,0,0,UNKNOWN,UNKNOWN,206.875,19995,UNKNOWN,14.399000000000001,UNKNOWN,False,1536056150,0.0025415760000000003,Mac,17.583220899999997,AjayG1-mac,c4b301d1d371,1,172.29.9.52,False,5.777777778,WPA2-PSK/CCMP,1536056090,2.585714286,c4b301d1d371,Apple,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,,1,,3,b425e4f2-ad72-11e6-8a23-0242ac110004,High Sierra,8,0.0,0,576,0.0,2.0,0.0,0.0,0,ac,ac,,UNKNOWN,0,-59,1536056040,6.0,0.0,1774097106,1352708,6.0,122274,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,30,Mist-TAL-staging,0,35,,,0.001152,0.584244941,0.584244941,248.16662960000002,,84.95294094,424.76470470000004,424.76470470000004,433.29020760000003,5,-78.54236682,223.34996669999998,84.95294094,287,540.0,1152.0,1614523340,1225274,0,8,540.0,43424,1.6440000000000001,19995,,1,90.0,90.0,,65.208,,35f2a6c8-edce-11e6-94a2-0242ac110003,669.3523995,428.3225063,90.0,0.1599888888888889
,5c-5b-35-0e-07-44,00000000-0000-0000-1000-5c5b350e0744,5c5b350e0744,apfw-0.2.13527-braavos-f67e,10.828916699999999,0,4,-90,-53.0,37.0,0.09650595,0.000997967,0.0,0.057653587,0.037854392,0.0,5,,40,0.058651554,197.2658603,0,0,UNKNOWN,UNKNOWN,233.125,12020,UNKNOWN,9.503,UNKNOWN,False,1536242218,0.001285687,,18.069881,CPU-328,60672053de2c,6,172.29.101.150,False,1.7777777780000001,WPA2-PSK/CCMP,1536242169,0.0,60672053de2c,Intel Corporate,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,,1,,3,b425e4f2-ad72-11e6-8a23-0242ac110004,Windows 7,6,0.0,0,0,0.0,0.0,0.0,0.0,0,n,n,,UNKNOWN,0,-54,1536242160,300.0,0.0,1727317236,1762948,300.0,548,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,38,Mist-TAL-staging,0,19,,,0.0,0.696144645,0.696144645,197.2658603,,56.6738139,283.36906949999997,283.36906949999997,292.82602189999994,5,-70.0,177.5392743,56.6738139,299,270.0,0.0,1633231990,1722730,0,8,270.0,8534,9.504,12020,,1,90.0,90.0,,57.58247292,,35f2a6c8-edce-11e6-94a2-0242ac110003,353.863575,470.3479111,90.0,0.10558888888888888
,5c-5b-35-0e-57-a8,00000000-0000-0000-1000-5c5b350e57a8,5c5b350e57a8,apfw-0.2.13527-braavos-f67e,5.62130338,0,28,-90,-68.0,22.0,0.22847833,0.002626738,0.03913058,0.07238566,0.11303858,0.001296769,5,,56,0.076309166,93.55722871,0,0,UNKNOWN,UNKNOWN,236.375,1134,UNKNOWN,14.629000000000001,UNKNOWN,False,1536227370,0.011806688000000001,Mac,15.4304334,sudarshans-mac,f40f242b73e3,0,172.29.9.40,False,61.88888889,WPA2-PSK/CCMP,1536227339,1.216650438,f40f242b73e3,Apple,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,,1,,2,b425e4f2-ad72-11e6-8a23-0242ac110004,Sierra,12,4.0,0,576,0.0,2.0,0.0,0.0,0,ac,ac,,UNKNOWN,0,-72,1536227220,24.0,665902.0,446391742,256648,162.0,36445,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,17,Mist-TAL-staging,1,4108,,,0.0008269999999999999,0.361369503,0.361369503,93.55722871,,51.779260799999996,258.896304,258.896304,345.5820562,5,-73.47069038,84.20150584,51.779260799999996,278,360.0,16200923.0,364392957,260059,0,8,300.0,17967,22.186999999999998,1194,,1,90.0,90.0,,56.79075198,,35f2a6c8-edce-11e6-94a2-0242ac110003,1059.384518,527.2505857,90.0,0.16254444444444446
,5c-5b-35-0e-07-44,00000000-0000-0000-1000-5c5b350e0744,5c5b350e0744,apfw-0.3.14845-cersei-76c1,9.178004902,0,6,-90,-58.0,32.0,0.23923764,0.0019233020000000002,0.033147775,0.03725679,0.16364254,0.003267279,5,,36,0.042447371,18.7017498,0,0,UNKNOWN,UNKNOWN,329.75,1429,UNKNOWN,9.384,UNKNOWN,False,1538128366,0.000934367,iPad,15.215247199999999,Mist-dev-Ipad,e8b2ac7799db,45,172.29.101.120,False,2.666666667,WPA2-PSK-FT/CCMP,1538128315,0.9751835209999999,e8b2ac7799db,Apple,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,Mini 4,1,,2,b425e4f2-ad72-11e6-8a23-0242ac110004,11.2.6,12,0.0,0,0,0.0,0.0,0.0,0.0,0,ac,ac,,UNKNOWN,UNKNOWN,-58,UNKNOWN,24.0,24.0,218075387,14156,240.0,4887,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,32,Mist-TAL-staging,0,UNKNOWN,,,0.0,0.5496861239999999,0.5496861239999999,18.7017498,,70.83919656,354.1959828,354.1959828,360.76161329999996,5,-77.94000922,175.2269552,70.83919656,284,400.0,400.0,212000726,205184,0,10,4000.0,11668,9.435,1489,,1,90.0,90.0,,35.8390105,,35f2a6c8-edce-11e6-94a2-0242ac110003,305.4492257,472.1599598,90.0,0.10426666666666667
,5c-5b-35-0e-07-44,00000000-0000-0000-1000-5c5b350e0744,5c5b350e0744,apfw-0.2.13527-braavos-f67e,10.90280324,0,1,-90,-55.0,35.0,0.12122834,0.000973553,0.0,0.08334180000000001,0.03691299,0.0,5,,40,0.08431535300000001,199.84262919999998,0,0,UNKNOWN,UNKNOWN,267.0,23479,UNKNOWN,9.552999999999999,UNKNOWN,False,1536253795,0.00213749,,17.5754332,CPU-328,60672053de2c,1,172.29.101.150,False,1.6666666669999999,WPA2-PSK/CCMP,1536253735,0.8325213159999999,60672053de2c,Intel Corporate,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,,1,,3,b425e4f2-ad72-11e6-8a23-0242ac110004,Windows 7,6,0.0,0,0,0.0,0.0,0.0,0.0,0,n,n,,UNKNOWN,0,-54,1536253620,300.0,800.0,3617442486,3667291,300.0,1041,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,38,Mist-TAL-staging,0,20525,,,0.0,0.700894494,0.700894494,199.84262919999998,,57.02502471,285.1251235,285.1251235,292.0159565,5,-73.61368071,179.85836630000003,57.02502471,294,300.0,544.0,3360605372,3574096,0,8,300.0,20462,9.469,23539,,1,90.0,90.0,,50.27683146,,35f2a6c8-edce-11e6-94a2-0242ac110003,351.6926107,462.7627398,90.0,0.10614444444444443
,5c-5b-35-0e-07-44,00000000-0000-0000-1000-5c5b350e0744,5c5b350e0744,apfw-0.2.13527-braavos-f67e,9.37544692,0,6,-90,-59.0,31.0,0.18032522,0.000789975,0.038737096,0.05589293,0.06914381,0.015761418,5,,56,0.072444323,163.0599267,0,0,UNKNOWN,UNKNOWN,335.625,11376,UNKNOWN,9.424,UNKNOWN,False,1535977293,0.000113015,iPad,16.3934956,Mist-dev-Ipad,e8b2ac7799db,0,172.29.101.120,False,4.8888888889999995,WPA2-PSK-FT/CCMP,1535977279,0.707025728,e8b2ac7799db,Apple,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,Mini 4,1,,2,b425e4f2-ad72-11e6-8a23-0242ac110004,11.2.6,8,2530.0,0,576,5.0,1119.0,14.0,11.0,317,ac,ac,,UNKNOWN,0,-59,1535977260,400.0,9950059.0,1555649216,1179807,400.0,27775,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,33,Mist-TAL-staging,1,14148,,,0.378683,0.602707302,0.602707302,163.0599267,,54.10915919,270.5457959,270.5457959,299.6125956,5,-70.15422384,146.7539341,54.10915919,296,400.0,378683.0,1554058558,1515067,0,8,400.0,64377,9.363999999999999,11376,,1,90.0,90.0,,37.48965392,,35f2a6c8-edce-11e6-94a2-0242ac110003,279.3210547,448.1406792,90.0,0.1047111111111111
,5c-5b-35-0e-07-44,00000000-0000-0000-1000-5c5b350e0744,5c5b350e0744,apfw-0.2.13527-braavos-f67e,5.95732522,0,6,-90,-63.0,27.0,0.42447677,0.000971595,0.056238275,0.15202975,0.20483571,0.01040144,5,,56,0.163402785,116.41156940000002,0,0,UNKNOWN,UNKNOWN,360.125,2730,UNKNOWN,8.894,UNKNOWN,False,1535977476,0.0006801810000000001,iPhone,11.510464599999999,Jagga-iphone,a0d7959854ef,0,172.29.101.123,False,7.777777778,WPA2-PSK-FT/CCMP,1535977459,0.761258063,a0d7959854ef,Apple,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,7+,1,,2,b425e4f2-ad72-11e6-8a23-0242ac110004,11.2.1,17,2006.0,0,576,3.0,901.0,32.0,7.0,207,ac,ac,,UNKNOWN,0,-63,1535977320,400.0,5822913.0,394305807,300015,400.0,5358,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,29,Mist-TAL-staging,1,16899,,,0.254879,0.382970907,0.382970907,116.41156940000002,,60.79394926,303.9697463,303.9697463,329.60399160000003,5,-75.36499506,104.7704125,60.79394926,288,300.0,452161.0,389428296,388828,0,8,270.0,6896,9.3,2850,,1,90.0,90.0,,34.93916028,,35f2a6c8-edce-11e6-94a2-0242ac110003,536.3167699,525.9265421,90.0,0.09882222222222223
,5c-5b-35-0e-13-42,00000000-0000-0000-1000-5c5b350e1342,5c5b350e1342,apfw-0.2.13527-braavos-f67e,6.0525864,0,4,-90,-64.0,26.0,0.4376724,0.0006688719999999999,0.26771459999999997,0.029346371,0.13057153,0.009371036999999999,5,,56,0.03938628,29.48414969,0,0,UNKNOWN,UNKNOWN,279.125,310,UNKNOWN,36.159,UNKNOWN,False,1536142398,0.0055031640000000005,None,11.246552000000001,OnePlus_3,c0eefbe33676,0,172.29.101.103,False,12.22222222,WPA2-PSK/CCMP,1536142382,1.955717242,c0eefbe33676,OnePlus Tech (Shenzhen) Ltd,e34a0dc6-edcd-11e6-abf5-0242ac110003,0,UNKNOWN,None,1,,1,b425e4f2-ad72-11e6-8a23-0242ac110004,None,67,5529.0,0,576,31.0,3968.0,69.0,28.0,832,ac,ac,,UNKNOWN,0,-64,1536142380,200.0,44718711.0,157985778,82442,200.0,8929,40.0,c4a51a2c-ad73-11e6-b0cc-0242ac110004,27,Mist-TAL-staging,1,29481,,,1.005479,0.38909484,0.38909484,29.48414969,,15.15525094,75.77625468,75.77625468,130.02738770000002,5,-65.67080552,26.53573472,15.15525094,284,135.0,1005479.0,212444040,119153,0,8,135.0,3923,42.934,310,,1,90.0,90.0,,49.56158424,,35f2a6c8-edce-11e6-94a2-0242ac110003,794.584738,717.5042763,90.0,0.40176666666666666
,5c-5b-35-0e-55-2d,00000000-0000-0000-1000-5c5b350e552d,5c5b350e552d,apfw-0.3.15151-cersei-1150,10.13840301,0,1,-90,-59.0,31.0,0.20823577,0.001067967,0.048742425,0.06359055,0.078310244,0.01652462,5,40.0,60,0.081183137,90.42740631,0,0,UNKNOWN clientmac,UNKNOWN clientname,250.125,715,UNKNOWN device_type,8.815,UNKNOWN dt,False,1549546826,0.000179935,,15.8352846,Galaxy-A8-2018,54b802a315d7,0,172.29.101.170,False,3.777777778,WPA2-PSK/CCMP,1549546788,0.573780604,54b802a315d7,Samsung Electronics Co.,UNKNOWN map_id,0,UNKNOWN mcs_type,,UNKNOWN num_locating_aps,UNKNOWN num_locating_aps,1,8f92d007-203e-4332-b277-70754aeb8564,Linux,6,310.0,0,576,1.0,124.0,5.0,2.0,102,ac,ac,,UNKNOWN resultdate,UNKNOWN roam_count,-59,UNKNOWN rt,200.0,200.0,127026329,24015,2000.0,6527,,087c7d7c-fdbc-46cb-ace8-902cbab2fbd9,31,ThroughPut-QA,1,UNKNOWN sum_txpkts,2.0,1.0,0.10945999999999999,0.622587807,0.622587807,8.973404345,UNKNOWN tput_d_heuristic,26.4887939,132.4439695,132.4439695,136.1807283,5,-76.83970547,74.21220048,26.4887939,263,180.0,180.0,106007441,118888,0,16,1800.0,8546,8.442,715,,1,8.973404345,8.973404345,UNKNOWN wirelink_dl_measure,8.973404345,UNKNOWN wirelink_up_measure,75395e41-bd7e-4c22-9e72-922eafe4e582,UNKNOWN x,UNKNOWN y,8.973404345,0.9823473523637365
,5c-5b-35-0e-b2-f8,00000000-0000-0000-1000-5c5b350eb2f8,5c5b350eb2f8,apfw-0.5.16557-master-7a9c,7.106830192,0,15,-90,-76.0,21.0,0.2970566,0.003910052,0.006397646,0.47480261,0.050543647000000004,0.04140262,5,,149,0.520115282,22.10806274,0,0,UNKNOWN clientmac,UNKNOWN clientname,18.75,1181,UNKNOWN device_type,7.326300000000001,UNKNOWN dt,False,1549048296,0.015079253,,14.058867999999999,Galaxy-C9-Pro,7c787e9232c8,1,10.2.11.32,False,17.22222222,WPA2-PSK-FT/CCMP,1549048251,13.04213925,7c787e9232c8,Samsung Electronics Co.,2e8b48e5-2b94-422f-84c3-1722bf9baad4,0,UNKNOWN mcs_type,,5,5.0,1,9291176a-6e1e-11e5-9cdd-02e208b2d34f,Linux,20,4.0,0,576,0.0,4.0,2.0,1.0,6,ac,ac,,UNKNOWN resultdate,UNKNOWN roam_count,-69,UNKNOWN rt,6.0,6.0,224148266,26886,44.0,120977,40.0,9291ba26-6e1e-11e5-9cdd-02e208b2d34f,21,Rivendell,0,UNKNOWN sum_txpkts,21.0,127.0,0.006881999999999999,0.42564906,0.42564906,22.10806274,,18.60188636,93.00943182,93.00943182,151.8154782,5,-71.29228113,35.6304395,18.60188636,282,81.0,81.0,379473704,290871,0,8,822.0,193021,9.455,1240,,1,180.0,180.0,,62.36199862,,85c35eda-b25d-424e-8c5b-6e4f1771d905,747.5000059,988.7504682,180.0,0.04070166666666667
