,link,poe_status,poe_power,rx_packets,tx_packets,rx_fcserrors,time
102,False,False,0.0,0,0,0,2019-12-08T00:26
103,False,False,0.0,0,0,0,2019-12-08T00:26
104,False,False,0.0,0,0,0,2019-12-08T00:26
105,False,False,0.0,0,0,0,2019-12-08T00:26
106,False,False,0.0,0,0,0,2019-12-08T00:26
107,False,False,0.0,0,0,0,2019-12-08T00:27
108,False,False,0.0,0,0,0,2019-12-08T00:27
109,False,False,0.0,0,0,0,2019-12-08T00:27
110,True,False,0.0,3210,4766,0,2019-12-08T00:27
111,True,False,0.0,145,142,0,2019-12-08T00:28
112,False,False,0.0,0,0,0,2019-12-08T00:29
113,False,False,0.0,0,0,0,2019-12-08T00:29
114,False,False,0.0,0,0,0,2019-12-08T00:30
115,False,False,0.0,0,0,0,2019-12-08T00:30
116,False,False,0.0,0,0,0,2019-12-08T00:30
